ttime,pv,PTY,REH,RN1,SKY,T1H,WSD
2022-04-02T06:30:00,13.21,0,45,0,3,14,6
2022-04-02T06:35:00,15.22,0,45,0,3,14,6
2022-04-02T06:40:00,17.2,0,45,0,3,14,6
2022-04-02T06:45:00,18.09,0,45,0,3,14,6
2022-04-02T06:50:00,21.83,0,45,0,3,14,6
2022-04-02T06:55:00,27.85,0,45,0,3,14,6
2022-04-02T07:00:00,32.29,0,45,0,3,14,6
2022-04-02T07:05:00,38.43,0,45,0,3,14,6
2022-04-02T07:10:00,48.79,0,45,0,3,14,6
2022-04-02T07:15:00,56.01,0,45,0,3,14,6
2022-04-02T07:20:00,62.36,0,45,0,3,14,6
2022-04-02T07:25:00,71.59,0,45,0,3,14,6
2022-04-02T07:30:00,79.18,0,50,0,1,13,6
2022-04-02T07:35:00,87.66,0,50,0,1,13,6
2022-04-02T07:40:00,95.05,0,50,0,1,13,6
2022-04-02T07:45:00,104.12,0,50,0,1,13,6
2022-04-02T07:50:00,109.6,0,50,0,1,13,6
2022-04-02T07:55:00,118.04,0,50,0,1,13,6
2022-04-02T08:00:00,131.21,0,50,0,1,13,6
2022-04-02T08:05:00,140.91,0,50,0,1,13,6
2022-04-02T08:10:00,149.89,0,50,0,1,13,6
2022-04-02T08:15:00,158.34,0,50,0,1,13,6
2022-04-02T08:20:00,166.3,0,50,0,1,13,6
2022-04-02T08:25:00,175.18,0,50,0,1,13,6
2022-04-02T08:30:00,180.99,0,55,0,1,12,4
2022-04-02T08:35:00,188.2,0,55,0,1,12,4
2022-04-02T08:40:00,196.78,0,55,0,1,12,4
2022-04-02T08:45:00,204.85,0,55,0,1,12,4
2022-04-02T08:50:00,212.41,0,55,0,1,12,4
2022-04-02T08:55:00,218.58,0,55,0,1,12,4
2022-04-02T09:00:00,226.82,0,55,0,1,12,4
2022-04-02T09:05:00,233.37,0,55,0,1,12,4
2022-04-02T09:10:00,239.62,0,55,0,1,12,4
2022-04-02T09:15:00,245.79,0,55,0,1,12,4
2022-04-02T09:20:00,252.75,0,55,0,1,12,4
2022-04-02T09:25:00,259.02,0,55,0,1,12,4
2022-04-02T09:30:00,265.55,0,55,0,1,11,3
2022-04-02T09:35:00,271.18,0,55,0,1,11,3
2022-04-02T09:40:00,275.09,0,55,0,1,11,3
2022-04-02T09:45:00,279.63,0,55,0,1,11,3
2022-04-02T09:50:00,285.47,0,55,0,1,11,3
2022-04-02T09:55:00,289.7,0,55,0,1,11,3
2022-04-02T10:00:00,292.72,0,55,0,1,11,3
2022-04-02T10:05:00,297.29,0,55,0,1,11,3
2022-04-02T10:10:00,303.17,0,55,0,1,11,3
2022-04-02T10:15:00,307.22,0,55,0,1,11,3
2022-04-02T10:20:00,311.13,0,55,0,1,11,3
2022-04-02T10:25:00,314.07,0,55,0,1,11,3
2022-04-02T10:30:00,317.39,0,60,0,1,10,3
2022-04-02T10:35:00,322.16,0,60,0,1,10,3
2022-04-02T10:40:00,327.8,0,60,0,1,10,3
2022-04-02T10:45:00,334.58,0,60,0,1,10,3
2022-04-02T10:50:00,341.46,0,60,0,1,10,3
2022-04-02T10:55:00,344.74,0,60,0,1,10,3
2022-04-02T11:00:00,348.88,0,60,0,1,10,3
2022-04-02T11:05:00,353.89,0,60,0,1,10,3
2022-04-02T11:10:00,355,0,60,0,1,10,3
2022-04-02T11:15:00,355.89,0,60,0,1,10,3
2022-04-02T11:20:00,359.63,0,60,0,1,10,3
2022-04-02T11:25:00,361.91,0,60,0,1,10,3
2022-04-02T11:30:00,363.32,0,60,0,1,10,2
2022-04-02T11:35:00,363.54,0,60,0,1,10,2
2022-04-02T11:40:00,365.1,0,60,0,1,10,2
2022-04-02T11:45:00,367.31,0,60,0,1,10,2
2022-04-02T11:50:00,367.41,0,60,0,1,10,2
2022-04-02T11:55:00,368.98,0,60,0,1,10,2
2022-04-02T12:00:00,369.71,0,60,0,1,10,2
2022-04-02T12:05:00,368.13,0,60,0,1,10,2
2022-04-02T12:10:00,367.66,0,60,0,1,10,2
2022-04-02T12:15:00,368.1,0,60,0,1,10,2
2022-04-02T12:20:00,366.77,0,60,0,1,10,2
2022-04-02T12:25:00,359.06,0,60,0,1,10,2
2022-04-02T12:30:00,357.99,0,60,0,1,10,0
2022-04-02T12:35:00,355.69,0,60,0,1,10,0
2022-04-02T12:40:00,359.98,0,60,0,1,10,0
2022-04-02T12:45:00,363.66,0,60,0,1,10,0
2022-04-02T12:50:00,356.48,0,60,0,1,10,0
2022-04-02T12:55:00,356.11,0,60,0,1,10,0
2022-04-02T13:00:00,358.79,0,60,0,1,10,0
2022-04-02T13:05:00,364.78,0,60,0,1,10,0
2022-04-02T13:10:00,364.67,0,60,0,1,10,0
2022-04-02T13:15:00,326.08,0,60,0,1,10,0
2022-04-02T13:20:00,313.69,0,60,0,1,10,0
2022-04-02T13:25:00,212.52,0,60,0,1,10,0
2022-04-02T13:30:00,232.38,0,60,0,1,10,0
2022-04-02T13:35:00,253.12,0,60,0,1,10,0
2022-04-02T13:40:00,311.9,0,60,0,1,10,0
2022-04-02T13:45:00,337.91,0,60,0,1,10,0
2022-04-02T13:50:00,329.55,0,60,0,1,10,0
2022-04-02T13:55:00,318.69,0,60,0,1,10,0
2022-04-02T14:00:00,316.94,0,60,0,1,10,0
2022-04-02T14:05:00,317.19,0,60,0,1,10,0
2022-04-02T14:10:00,316.74,0,60,0,1,10,0
2022-04-02T14:15:00,309.04,0,60,0,1,10,0
2022-04-02T14:20:00,303.25,0,60,0,1,10,0
2022-04-02T14:25:00,298.63,0,60,0,1,10,0
2022-04-02T14:30:00,290.97,0,70,0,1,8,1
2022-04-02T14:35:00,287.59,0,70,0,1,8,1
2022-04-02T14:40:00,282.53,0,70,0,1,8,1
2022-04-02T14:45:00,274.74,0,70,0,1,8,1
2022-04-02T14:50:00,271.31,0,70,0,1,8,1
2022-04-02T14:55:00,266.32,0,70,0,1,8,1
2022-04-02T15:00:00,258.76,0,70,0,1,8,1
2022-04-02T15:05:00,253.84,0,70,0,1,8,1
2022-04-02T15:10:00,248.84,0,70,0,1,8,1
2022-04-02T15:15:00,240.02,0,70,0,1,8,1
2022-04-02T15:20:00,231.7,0,70,0,1,8,1
2022-04-02T15:25:00,223.58,0,70,0,1,8,1
2022-04-02T15:30:00,217.04,0,70,0,1,7,1
2022-04-02T15:35:00,212.41,0,70,0,1,7,1
2022-04-02T15:40:00,206.58,0,70,0,1,7,1
2022-04-02T15:45:00,198.27,0,70,0,1,7,1
2022-04-02T15:50:00,192.71,0,70,0,1,7,1
2022-04-02T15:55:00,184.28,0,70,0,1,7,1
2022-04-02T16:00:00,176.6,0,70,0,1,7,1
2022-04-02T16:05:00,169.28,0,70,0,1,7,1
2022-04-02T16:10:00,162.44,0,70,0,1,7,1
2022-04-02T16:15:00,156.4,0,70,0,1,7,1
2022-04-02T16:20:00,148.83,0,70,0,1,7,1
2022-04-02T16:25:00,141.51,0,70,0,1,7,1
2022-04-02T16:30:00,135.99,0,70,0,1,7,1
2022-04-02T16:35:00,129.61,0,70,0,1,7,1
2022-04-02T16:40:00,122.94,0,70,0,1,7,1
2022-04-02T16:45:00,115.75,0,70,0,1,7,1
2022-04-02T16:50:00,108.63,0,70,0,1,7,1
2022-04-02T16:55:00,102.08,0,70,0,1,7,1
2022-04-02T17:00:00,96.84,0,70,0,1,7,1
2022-04-02T17:05:00,89.61,0,70,0,1,7,1
2022-04-02T17:10:00,80.58,0,70,0,1,7,1
2022-04-02T17:15:00,72.96,0,70,0,1,7,1
2022-04-02T17:20:00,65.96,0,70,0,1,7,1
2022-04-02T17:25:00,60.14,0,70,0,1,7,1
2022-04-02T17:30:00,54.09,0,80,0,1,6,0
2022-04-02T17:35:00,48.8,0,80,0,1,6,0
2022-04-02T17:40:00,43.3,0,80,0,1,6,0
2022-04-02T17:45:00,38.8,0,80,0,1,6,0
2022-04-02T17:50:00,33.18,0,80,0,1,6,0
2022-04-02T17:55:00,29.09,0,80,0,1,6,0
2022-04-02T18:00:00,24.74,0,80,0,1,6,0
2022-04-02T18:05:00,21.57,0,80,0,1,6,0
2022-04-02T18:10:00,18.84,0,80,0,1,6,0
2022-04-02T18:15:00,16.05,0,80,0,1,6,0
2022-04-02T18:20:00,14.25,0,80,0,1,6,0
2022-04-02T18:25:00,11.99,0,80,0,1,6,0
2022-04-02T18:30:00,9.65,0,80,0,1,5,0
2022-04-02T18:35:00,6.15,0,80,0,1,5,0
2022-04-02T18:40:00,1.96,0,80,0,1,5,0
2022-04-02T18:45:00,1.15,0,80,0,1,5,0
2022-04-02T18:50:00,0.8,0,80,0,1,5,0
2022-04-02T18:55:00,0.77,0,80,0,1,5,0
2022-04-02T19:00:00,0.77,0,80,0,1,5,0
2022-04-02T19:05:00,0.77,0,80,0,1,5,0
2022-04-02T19:10:00,0.74,0,80,0,1,5,0
2022-04-02T19:15:00,0.74,0,80,0,1,5,0
2022-04-02T19:20:00,0.74,0,80,0,1,5,0
2022-04-02T19:25:00,0.74,0,80,0,1,5,0
2022-04-02T19:30:00,0.74,0,80,0,1,6,1
2022-04-02T19:35:00,0.74,0,80,0,1,6,1
2022-04-02T19:40:00,0.74,0,80,0,1,6,1
2022-04-02T19:45:00,0.74,0,80,0,1,6,1
2022-04-02T19:50:00,0.74,0,80,0,1,6,1
2022-04-02T19:55:00,0.74,0,80,0,1,6,1
2022-04-02T20:00:00,0.74,0,80,0,1,6,1
2022-04-02T20:05:00,0.74,0,80,0,1,6,1
2022-04-02T20:10:00,0.74,0,80,0,1,6,1
2022-04-02T20:15:00,0.74,0,80,0,1,6,1
2022-04-02T20:20:00,0.74,0,80,0,1,6,1
2022-04-02T20:25:00,0.74,0,80,0,1,6,1
2022-04-02T20:30:00,0.74,0,75,0,1,5,1
2022-04-02T20:35:00,0.74,0,75,0,1,5,1
2022-04-02T20:40:00,0.74,0,75,0,1,5,1
2022-04-02T20:45:00,0.74,0,75,0,1,5,1
2022-04-02T20:50:00,0.74,0,75,0,1,5,1
2022-04-02T20:55:00,0.74,0,75,0,1,5,1
2022-04-02T21:00:00,0.74,0,75,0,1,5,1
2022-04-02T21:05:00,0.74,0,75,0,1,5,1
2022-04-02T21:10:00,0.74,0,75,0,1,5,1
2022-04-02T21:15:00,0.74,0,75,0,1,5,1
2022-04-02T21:20:00,0.74,0,75,0,1,5,1
2022-04-02T21:25:00,0.74,0,75,0,1,5,1
2022-04-02T21:30:00,0.74,0,75,0,1,6,1
2022-04-02T21:35:00,0.74,0,75,0,1,6,1
2022-04-02T21:40:00,0.74,0,75,0,1,6,1
2022-04-02T21:45:00,0.74,0,75,0,1,6,1
2022-04-02T21:50:00,0.74,0,75,0,1,6,1
2022-04-02T21:55:00,0.74,0,75,0,1,6,1
2022-04-02T22:00:00,0.74,0,75,0,1,6,1
2022-04-02T22:05:00,0.74,0,75,0,1,6,1
2022-04-02T22:10:00,0.74,0,75,0,1,6,1
2022-04-02T22:15:00,0.74,0,75,0,1,6,1
2022-04-02T22:20:00,0.74,0,75,0,1,6,1
2022-04-02T22:25:00,0.74,0,75,0,1,6,1
2022-04-02T22:30:00,0.74,0,70,0,1,8,1
2022-04-02T22:35:00,0.74,0,70,0,1,8,1
2022-04-02T22:40:00,0.74,0,70,0,1,8,1
2022-04-02T22:45:00,0.74,0,70,0,1,8,1
2022-04-02T22:50:00,0.74,0,70,0,1,8,1
2022-04-02T22:55:00,0.74,0,70,0,1,8,1
2022-04-02T23:00:00,0.74,0,70,0,1,8,1
2022-04-02T23:05:00,0.74,0,70,0,1,8,1
2022-04-02T23:10:00,0.74,0,70,0,1,8,1
2022-04-02T23:15:00,0.74,0,70,0,1,8,1
2022-04-02T23:20:00,0.74,0,70,0,1,8,1
2022-04-02T23:25:00,0.74,0,70,0,1,8,1
2022-04-02T23:30:00,0.74,0,65,0,1,10,0
2022-04-02T23:35:00,0.74,0,65,0,1,10,0
2022-04-02T23:40:00,0.74,0,65,0,1,10,0
2022-04-02T23:45:00,0.74,0,65,0,1,10,0
2022-04-02T23:50:00,0.74,0,65,0,1,10,0
2022-04-02T23:55:00,0.74,0,65,0,1,10,0
2022-04-03T00:00:00,0.74,0,65,0,1,10,0
2022-04-03T00:05:00,0.74,0,65,0,1,10,0
2022-04-03T00:10:00,0.74,0,65,0,1,10,0
2022-04-03T00:15:00,0.74,0,65,0,1,10,0
2022-04-03T00:20:00,0.74,0,65,0,1,10,0
2022-04-03T00:25:00,0.74,0,65,0,1,10,0
2022-04-03T00:30:00,0.74,0,45,0,1,13,1
2022-04-03T00:35:00,0.74,0,45,0,1,13,1
2022-04-03T00:40:00,0.74,0,45,0,1,13,1
2022-04-03T00:45:00,0.74,0,45,0,1,13,1
2022-04-03T00:50:00,0.74,0,45,0,1,13,1
2022-04-03T00:55:00,0.74,0,45,0,1,13,1
2022-04-03T01:00:00,0.74,0,45,0,1,13,1
2022-04-03T01:05:00,0.74,0,45,0,1,13,1
2022-04-03T01:10:00,0.74,0,45,0,1,13,1
2022-04-03T01:15:00,0.74,0,45,0,1,13,1
2022-04-03T01:20:00,0.74,0,45,0,1,13,1
2022-04-03T01:25:00,0.74,0,45,0,1,13,1
2022-04-03T01:30:00,0.74,0,40,0,1,14,2
2022-04-03T01:35:00,0.74,0,40,0,1,14,2
2022-04-03T01:40:00,0.74,0,40,0,1,14,2
2022-04-03T01:45:00,0.74,0,40,0,1,14,2
2022-04-03T01:50:00,0.74,0,40,0,1,14,2
2022-04-03T01:55:00,0.74,0,40,0,1,14,2
2022-04-03T02:00:00,0.74,0,40,0,1,14,2
2022-04-03T02:05:00,0.74,0,40,0,1,14,2
2022-04-03T02:10:00,0.74,0,40,0,1,14,2
2022-04-03T02:15:00,0.74,0,40,0,1,14,2
2022-04-03T02:20:00,0.74,0,40,0,1,14,2
2022-04-03T02:25:00,0.74,0,40,0,1,14,2
2022-04-03T02:30:00,0.74,0,35,0,1,16,1
2022-04-03T02:35:00,0.74,0,35,0,1,16,1
2022-04-03T02:40:00,0.74,0,35,0,1,16,1
2022-04-03T02:45:00,0.74,0,35,0,1,16,1
2022-04-03T02:50:00,0.74,0,35,0,1,16,1
2022-04-03T02:55:00,0.74,0,35,0,1,16,1
2022-04-03T03:00:00,0.74,0,35,0,1,16,1
2022-04-03T03:05:00,0.74,0,35,0,1,16,1
2022-04-03T03:10:00,0.74,0,35,0,1,16,1
2022-04-03T03:15:00,0.74,0,35,0,1,16,1
2022-04-03T03:20:00,0.74,0,35,0,1,16,1
2022-04-03T03:25:00,0.74,0,35,0,1,16,1
2022-04-03T03:30:00,0.74,0,35,0,1,16,3
2022-04-03T03:35:00,0.74,0,35,0,1,16,3
2022-04-03T03:40:00,0.74,0,35,0,1,16,3
2022-04-03T03:45:00,0.74,0,35,0,1,16,3
2022-04-03T03:50:00,0.74,0,35,0,1,16,3
2022-04-03T03:55:00,0.74,0,35,0,1,16,3
2022-04-03T04:00:00,0.74,0,35,0,1,16,3
2022-04-03T04:05:00,0.74,0,35,0,1,16,3
2022-04-03T04:10:00,0.74,0,35,0,1,16,3
2022-04-03T04:15:00,0.74,0,35,0,1,16,3
2022-04-03T04:20:00,0.74,0,35,0,1,16,3
2022-04-03T04:25:00,0.74,0,35,0,1,16,3
2022-04-03T04:30:00,0.74,0,40,0,3,16,4
2022-04-03T04:35:00,0.74,0,40,0,3,16,4
2022-04-03T04:40:00,0.74,0,40,0,3,16,4
2022-04-03T04:45:00,0.74,0,40,0,3,16,4
2022-04-03T04:50:00,0.74,0,40,0,3,16,4
2022-04-03T04:55:00,0.74,0,40,0,3,16,4
2022-04-03T05:00:00,0.74,0,40,0,3,16,4
2022-04-03T05:05:00,0.74,0,40,0,3,16,4
2022-04-03T05:10:00,0.74,0,40,0,3,16,4
2022-04-03T05:15:00,0.74,0,40,0,3,16,4
2022-04-03T05:20:00,0.74,0,40,0,3,16,4
2022-04-03T05:25:00,0.74,0,40,0,3,16,4
2022-04-03T05:30:00,0.74,0,35,0,1,16,5
2022-04-03T05:35:00,0.74,0,35,0,1,16,5
2022-04-03T05:40:00,0.84,0,35,0,1,16,5
2022-04-03T05:45:00,0.84,0,35,0,1,16,5
2022-04-03T05:50:00,0.74,0,35,0,1,16,5
2022-04-03T05:55:00,0.84,0,35,0,1,16,5
2022-04-03T06:00:00,0.8,0,35,0,1,16,5
2022-04-03T06:05:00,0.98,0,35,0,1,16,5
2022-04-03T06:10:00,2.1,0,35,0,1,16,5
2022-04-03T06:15:00,3.24,0,35,0,1,16,5
2022-04-03T06:20:00,5.01,0,35,0,1,16,5
2022-04-03T06:25:00,10.08,0,35,0,1,16,5
2022-04-03T06:30:00,11.06,0,30,0,1,16,4
2022-04-03T06:35:00,13.62,0,30,0,1,16,4
2022-04-03T06:40:00,15.26,0,30,0,1,16,4
2022-04-03T06:45:00,18.1,0,30,0,1,16,4
2022-04-03T06:50:00,21.69,0,30,0,1,16,4
2022-04-03T06:55:00,28.41,0,30,0,1,16,4
2022-04-03T07:00:00,33.23,0,30,0,1,16,4
2022-04-03T07:05:00,40.59,0,30,0,1,16,4
2022-04-03T07:10:00,47.88,0,30,0,1,16,4
2022-04-03T07:15:00,55.11,0,30,0,1,16,4
2022-04-03T07:20:00,60.71,0,30,0,1,16,4
2022-04-03T07:25:00,72.49,0,30,0,1,16,4
2022-04-03T07:30:00,80.4,0,40,0,1,15,4
2022-04-03T07:35:00,87.79,0,40,0,1,15,4
2022-04-03T07:40:00,96.33,0,40,0,1,15,4
2022-04-03T07:45:00,103.96,0,40,0,1,15,4
2022-04-03T07:50:00,113.28,0,40,0,1,15,4
2022-04-03T07:55:00,122.41,0,40,0,1,15,4
2022-04-03T08:00:00,130.33,0,40,0,1,15,4
2022-04-03T08:05:00,138.17,0,40,0,1,15,4
2022-04-03T08:10:00,145.92,0,40,0,1,15,4
2022-04-03T08:15:00,155.39,0,40,0,1,15,4
2022-04-03T08:20:00,164.14,0,40,0,1,15,4
2022-04-03T08:25:00,172.87,0,40,0,1,15,4
2022-04-03T08:30:00,179.24,0,50,0,1,14,5
2022-04-03T08:35:00,186.14,0,50,0,1,14,5
2022-04-03T08:40:00,194.35,0,50,0,1,14,5
2022-04-03T08:45:00,200.67,0,50,0,1,14,5
2022-04-03T08:50:00,209.86,0,50,0,1,14,5
2022-04-03T08:55:00,216.09,0,50,0,1,14,5
2022-04-03T09:00:00,223.06,0,50,0,1,14,5
2022-04-03T09:05:00,229.78,0,50,0,1,14,5
2022-04-03T09:10:00,236.74,0,50,0,1,14,5
2022-04-03T09:15:00,243.33,0,50,0,1,14,5
2022-04-03T09:20:00,249.48,0,50,0,1,14,5
2022-04-03T09:25:00,256.75,0,50,0,1,14,5
2022-04-03T09:30:00,262.16,0,60,0,1,12,2
2022-04-03T09:35:00,269.25,0,60,0,1,12,2
2022-04-03T09:40:00,275.92,0,60,0,1,12,2
2022-04-03T09:45:00,281.03,0,60,0,1,12,2
2022-04-03T09:50:00,285.39,0,60,0,1,12,2
2022-04-03T09:55:00,290.69,0,60,0,1,12,2
2022-04-03T10:00:00,295.95,0,60,0,1,12,2
2022-04-03T10:05:00,299.81,0,60,0,1,12,2
2022-04-03T10:10:00,304.71,0,60,0,1,12,2
2022-04-03T10:15:00,307.9,0,60,0,1,12,2
2022-04-03T10:20:00,311.35,0,60,0,1,12,2
2022-04-03T10:25:00,313.27,0,60,0,1,12,2
2022-04-03T10:30:00,316.75,0,60,0,1,12,3
2022-04-03T10:35:00,320.7,0,60,0,1,12,3
2022-04-03T10:40:00,323.07,0,60,0,1,12,3
2022-04-03T10:45:00,328.76,0,60,0,1,12,3
2022-04-03T10:50:00,332.91,0,60,0,1,12,3
2022-04-03T10:55:00,335.93,0,60,0,1,12,3
2022-04-03T11:00:00,337.93,0,60,0,1,12,3
2022-04-03T11:05:00,339.76,0,60,0,1,12,3
2022-04-03T11:10:00,340.83,0,60,0,1,12,3
2022-04-03T11:15:00,342.97,0,60,0,1,12,3
2022-04-03T11:20:00,344.36,0,60,0,1,12,3
2022-04-03T11:25:00,346.21,0,60,0,1,12,3
2022-04-03T11:30:00,348.45,0,60,0,1,11,2
2022-04-03T11:35:00,348.5,0,60,0,1,11,2
2022-04-03T11:40:00,349.77,0,60,0,1,11,2
2022-04-03T11:45:00,351.38,0,60,0,1,11,2
2022-04-03T11:50:00,352.36,0,60,0,1,11,2
2022-04-03T11:55:00,350.79,0,60,0,1,11,2
2022-04-03T12:00:00,345.78,0,60,0,1,11,2
2022-04-03T12:05:00,345.11,0,60,0,1,11,2
2022-04-03T12:10:00,342.9,0,60,0,1,11,2
2022-04-03T12:15:00,344.22,0,60,0,1,11,2
2022-04-03T12:20:00,347,0,60,0,1,11,2
2022-04-03T12:25:00,347.65,0,60,0,1,11,2
2022-04-03T12:30:00,350.42,0,70,0,1,10,1
2022-04-03T12:35:00,352.29,0,70,0,1,10,1
2022-04-03T12:40:00,350.07,0,70,0,1,10,1
2022-04-03T12:45:00,349.1,0,70,0,1,10,1
2022-04-03T12:50:00,347.55,0,70,0,1,10,1
2022-04-03T12:55:00,346.8,0,70,0,1,10,1
2022-04-03T13:00:00,344.56,0,70,0,1,10,1
2022-04-03T13:05:00,346.66,0,70,0,1,10,1
2022-04-03T13:10:00,345.68,0,70,0,1,10,1
2022-04-03T13:15:00,342.27,0,70,0,1,10,1
2022-04-03T13:20:00,338.91,0,70,0,1,10,1
2022-04-03T13:25:00,336.25,0,70,0,1,10,1
2022-04-03T13:30:00,332.25,0,70,0,1,9,1
2022-04-03T13:35:00,329.57,0,70,0,1,9,1
2022-04-03T13:40:00,328.04,0,70,0,1,9,1
2022-04-03T13:45:00,324.07,0,70,0,1,9,1
2022-04-03T13:50:00,317.59,0,70,0,1,9,1
2022-04-03T13:55:00,315.05,0,70,0,1,9,1
2022-04-03T14:00:00,311.84,0,70,0,1,9,1
2022-04-03T14:05:00,307.29,0,70,0,1,9,1
2022-04-03T14:10:00,303.8,0,70,0,1,9,1
2022-04-03T14:15:00,300.57,0,70,0,1,9,1
2022-04-03T14:20:00,296.57,0,70,0,1,9,1
2022-04-03T14:25:00,291.49,0,70,0,1,9,1
2022-04-03T14:30:00,287.33,0,75,0,1,9,1
2022-04-03T14:35:00,280.38,0,75,0,1,9,1
2022-04-03T14:40:00,273.61,0,75,0,1,9,1
2022-04-03T14:45:00,268.67,0,75,0,1,9,1
2022-04-03T14:50:00,263.96,0,75,0,1,9,1
2022-04-03T14:55:00,256.99,0,75,0,1,9,1
2022-04-03T15:00:00,250.02,0,75,0,1,9,1
2022-04-03T15:05:00,244.14,0,75,0,1,9,1
2022-04-03T15:10:00,239.23,0,75,0,1,9,1
2022-04-03T15:15:00,232.02,0,75,0,1,9,1
2022-04-03T15:20:00,224.98,0,75,0,1,9,1
2022-04-03T15:25:00,218.91,0,75,0,1,9,1
2022-04-03T15:30:00,213.03,0,80,0,1,8,1
2022-04-03T15:35:00,206.5,0,80,0,1,8,1
2022-04-03T15:40:00,199.56,0,80,0,1,8,1
2022-04-03T15:45:00,195.47,0,80,0,1,8,1
2022-04-03T15:50:00,187.64,0,80,0,1,8,1
2022-04-03T15:55:00,179.1,0,80,0,1,8,1
2022-04-03T16:00:00,172.58,0,80,0,1,8,1
2022-04-03T16:05:00,166.19,0,80,0,1,8,1
2022-04-03T16:10:00,157.91,0,80,0,1,8,1
2022-04-03T16:15:00,150.51,0,80,0,1,8,1
2022-04-03T16:20:00,145.17,0,80,0,1,8,1
2022-04-03T16:25:00,139.37,0,80,0,1,8,1
2022-04-03T16:30:00,133.54,0,75,0,1,8,1
2022-04-03T16:35:00,125.12,0,75,0,1,8,1
2022-04-03T16:40:00,118.64,0,75,0,1,8,1
2022-04-03T16:45:00,112.08,0,75,0,1,8,1
2022-04-03T16:50:00,106.04,0,75,0,1,8,1
2022-04-03T16:55:00,99.88,0,75,0,1,8,1
2022-04-03T17:00:00,92.78,0,75,0,1,8,1
2022-04-03T17:05:00,85.28,0,75,0,1,8,1
2022-04-03T17:10:00,76.97,0,75,0,1,8,1
2022-04-03T17:15:00,71.33,0,75,0,1,8,1
2022-04-03T17:20:00,65.44,0,75,0,1,8,1
2022-04-03T17:25:00,58.51,0,75,0,1,8,1
2022-04-03T17:30:00,52.47,0,80,0,1,7,1
2022-04-03T17:35:00,47.54,0,80,0,1,7,1
2022-04-03T17:40:00,42.58,0,80,0,1,7,1
2022-04-03T17:45:00,37.44,0,80,0,1,7,1
2022-04-03T17:50:00,32.99,0,80,0,1,7,1
2022-04-03T17:55:00,29.54,0,80,0,1,7,1
2022-04-03T18:00:00,25.49,0,80,0,1,7,1
2022-04-03T18:05:00,22.11,0,80,0,1,7,1
2022-04-03T18:10:00,19.06,0,80,0,1,7,1
2022-04-03T18:15:00,15.9,0,80,0,1,7,1
2022-04-03T18:20:00,14.8,0,80,0,1,7,1
2022-04-03T18:25:00,11.87,0,80,0,1,7,1
2022-04-03T18:30:00,10.29,0,85,0,1,6,0
2022-04-03T18:35:00,7.01,0,85,0,1,6,0
2022-04-03T18:40:00,2.56,0,85,0,1,6,0
2022-04-03T18:45:00,1.46,0,85,0,1,6,0
2022-04-03T18:50:00,0.71,0,85,0,1,6,0
2022-04-03T18:55:00,0.67,0,85,0,1,6,0
2022-04-03T19:00:00,0.66,0,85,0,1,6,0
2022-04-03T19:05:00,0.66,0,85,0,1,6,0
2022-04-03T19:10:00,0.66,0,85,0,1,6,0
2022-04-03T19:15:00,0.66,0,85,0,1,6,0
2022-04-03T19:20:00,0.66,0,85,0,1,6,0
2022-04-03T19:25:00,0.66,0,85,0,1,6,0
2022-04-03T19:30:00,0.66,0,85,0,1,6,1
2022-04-03T19:35:00,0.66,0,85,0,1,6,1
2022-04-03T19:40:00,0.66,0,85,0,1,6,1
2022-04-03T19:45:00,0.66,0,85,0,1,6,1
2022-04-03T19:50:00,0.66,0,85,0,1,6,1
2022-04-03T19:55:00,0.66,0,85,0,1,6,1
2022-04-03T20:00:00,0.66,0,85,0,1,6,1
2022-04-03T20:05:00,0.66,0,85,0,1,6,1
2022-04-03T20:10:00,0.66,0,85,0,1,6,1
2022-04-03T20:15:00,0.66,0,85,0,1,6,1
2022-04-03T20:20:00,0.66,0,85,0,1,6,1
2022-04-03T20:25:00,0.66,0,85,0,1,6,1
2022-04-03T20:30:00,0.66,0,85,0,1,6,1
2022-04-03T20:35:00,0.66,0,85,0,1,6,1
2022-04-03T20:40:00,0.66,0,85,0,1,6,1
2022-04-03T20:45:00,0.66,0,85,0,1,6,1
2022-04-03T20:50:00,0.66,0,85,0,1,6,1
2022-04-03T20:55:00,0.66,0,85,0,1,6,1
2022-04-03T21:00:00,0.66,0,85,0,1,6,1
2022-04-03T21:05:00,0.66,0,85,0,1,6,1
2022-04-03T21:10:00,0.66,0,85,0,1,6,1
2022-04-03T21:15:00,0.66,0,85,0,1,6,1
2022-04-03T21:20:00,0.66,0,85,0,1,6,1
2022-04-03T21:25:00,0.66,0,85,0,1,6,1
2022-04-03T21:30:00,0.66,0,90,0,1,6,1
2022-04-03T21:35:00,0.66,0,90,0,1,6,1
2022-04-03T21:40:00,0.66,0,90,0,1,6,1
2022-04-03T21:45:00,0.66,0,90,0,1,6,1
2022-04-03T21:50:00,0.66,0,90,0,1,6,1
2022-04-03T21:55:00,0.66,0,90,0,1,6,1
2022-04-03T22:00:00,0.66,0,90,0,1,6,1
2022-04-03T22:05:00,0.66,0,90,0,1,6,1
2022-04-03T22:10:00,0.66,0,90,0,1,6,1
2022-04-03T22:15:00,0.66,0,90,0,1,6,1
2022-04-03T22:20:00,0.66,0,90,0,1,6,1
2022-04-03T22:25:00,0.66,0,90,0,1,6,1
2022-04-03T22:30:00,0.66,0,75,0,1,9,1
